utt_num,num,text,pronounce,monophone
BASIC5000_0574,0574,抜歯しないで済ます方法はありますか。,ばっししないですますほーほーわありますか,b a q sh i sh i n a i d e s u m a s u h o: h o: w a a r i m a s u k a
BASIC5000_0575,0575,ゆえに、筋肉の５０パーセントが、脂肪に取って代わられる可能性がある。,ゆえに、きんにくのごじゅっぱーせんとが、しぼーにとってかわられるかのーせーがある,y u e n i sp k i N n i k u n o g o j u q p a: s e N t o g a sp sh i b o: n i t o q t e k a w a r a r e r u k a n o: s e: g a a r u
BASIC5000_0576,0576,ゆうべは、おいでになるかとお待ちしていました。,ゆーべわ、おいでになるかとおまちしていました,y u: b e w a sp o i d e n i n a r u k a t o o m a ch i sh i t e i m a sh i t a
BASIC5000_0577,0577,顧客に対する勧誘の電話が、テレマーケティング部の主要業務である。,こきゃくにたいするかんゆーのでんわが、てれまーけてぃんぐぶのしゅよーぎょーむである,k o ky a k u n i t a i s u r u k a N y u: n o d e N w a g a sp t e r e m a: k e t i N g u b u n o sh u y o: gy o: m u d e a r u
BASIC5000_0578,0578,簡潔に言うと、ホブボームの論点は、２０世紀の歴史は文化衰退の歴史であるということだ。,かんけつにゆーと、ほぷぼーむのろんてんわ、にじゅっせーきのれきしわ、ぶんかすいたいのれきしであるとゆーことだ,k a N k e ts u n i y u: t o sp h o p u b o: m u n o r o N t e N w a sp n i j u q s e: k i n o r e k i sh i w a sp b u N k a s u i t a i n o r e k i sh i d e a r u t o y u: k o t o d a
BASIC5000_0579,0579,公園へ行くよりも、むしろ動物園に行きたい。,こーえんえいくよりも、むしろどーぶつえんにいきたい,k o: e N e i k u y o r i m o sp m u sh i r o d o: b u ts u e N n i i k i t a i
BASIC5000_0580,0580,手術後、彼女の容態は、快方に向かっている。,しゅじゅつご、かのじょのよーたいわ、かいほーにむかっている,sh u j u ts u g o sp k a n o j o n o y o: t a i w a sp k a i h o: n i m u k a q t e i r u
BASIC5000_0581,0581,一目で、今朝は彼が、最高のおしゃれをしていることに気がついた。,ひとめで、けさわかれが、さいこーのおしゃれをしていることにきがついた,h i t o m e d e sp k e s a w a k a r e g a sp s a i k o: n o o sh a r e o sh i t e i r u k o t o n i k i g a ts u i t a
BASIC5000_0582,0582,鉄のカーテンが、ヨーロッパ大陸におりた。,てつのかーてんが、よーろっぱたいりくにおりた,t e ts u n o k a: t e N g a sp y o: r o q p a t a i r i k u n i o r i t a
BASIC5000_0583,0583,鉄は、熱してから急に冷却して焼きを入れる。,てつわ、ねっしてからきゅーにれーきゃくしてやきをいれる,t e ts u w a sp n e q sh i t e k a r a ky u: n i r e: ky a k u sh i t e y a k i o i r e r u
BASIC5000_0584,0584,雨露を十分しのげるように、ペンキを二回塗るべきだ。,あめつゆをじゅーぶんしのげるよーに、ぺんきをにかいぬるべきだ,a m e ts u y u o j u: b u N sh i n o g e r u y o: n i sp p e N k i o n i k a i n u r u b e k i d a
BASIC5000_0585,0585,ハツカネズミとドブネズミは異なる。,はつかねずみとどぶねずみわことなる,h a ts u k a n e z u m i t o d o b u n e z u m i w a k o t o n a r u
BASIC5000_0586,0586,汚い行為の報いは、必ず自分に返ってくる。,きたないこーいのむくいわ、かならずじぶんにかえってくる,k i t a n a i k o: i n o m u k u i w a sp k a n a r a z u j i b u N n i k a e q t e k u r u
BASIC5000_0587,0587,ハチドリは、チョウと同じぐらい小さい鳥です。,はちどりわ、ちょーとおなじぐらいちーさいとりです,h a ch i d o r i w a sp ch o: t o o n a j i g u r a i ch i: s a i t o r i d e s u
BASIC5000_0588,0588,至急電報が、彼女を大急ぎで東京に連れ戻した。,しきゅーでんぽーが、かのじょをおーいそぎでとーきょーにつれもどした,sh i ky u: d e N p o: g a sp k a n o j o o o: i s o g i d e t o: ky o: n i ts u r e m o d o sh i t a
BASIC5000_0589,0589,定刻前に幕が上がり始めたのはおかしかった。,てーこくまえにまくがあがりはじめたのわおかしかった,t e: k o k u m a e n i m a k u g a a g a r i h a j i m e t a n o w a o k a sh i k a q t a
BASIC5000_0590,0590,汚しさえしなければ、本を家に持ってかえっていい。,よごしさえしなければ、ほんをいえにもってかえっていー,y o g o sh i s a e sh i n a k e r e b a sp h o N o i e n i m o q t e k a e q t e i:
BASIC5000_0591,0591,汚さない限り、この本を持ち帰ってもいいですよ。,よごさないかぎり、このほんをもちかえってもいーですよ,y o g o s a n a i k a g i r i sp k o n o h o N o m o ch i k a e q t e m o i: d e s u y o
BASIC5000_0592,0592,社会的な関わり合いは、この仕事には二次的なのです。,しゃかいてきなかかわりあいわ、このしごとにわにじてきなのです,sh a k a i t e k i n a k a k a w a r i a i w a sp k o n o sh i g o t o n i w a n i j i t e k i n a n o d e s u
BASIC5000_0593,0593,暴力を取り締まるのは、政府の責任である。,ぼーりょくをとりしまるのわ、せーふのせきにんである,b o: ry o k u o t o r i sh i m a r u n o w a sp s e: f u n o s e k i n i N d e a r u
BASIC5000_0594,0594,ページの下の合計額は、繰り越しになっている。,ぺーじのしたのごーけーがくわ、くりこしになっている,p e: j i n o sh i t a n o g o: k e: g a k u w a sp k u r i k o sh i n i n a q t e i r u
BASIC5000_0595,0595,２人の子供の足すと、父親の年に等しかった。,ふたりのこどものたすと、ちちおやのとしにひとしかった,f u t a r i n o k o d o m o n o t a s u t o sp ch i ch i o y a n o t o sh i n i h i t o sh i k a q t a
BASIC5000_0596,0596,額、そのもののほうが、絵よりも高価です。,がくそのもののほーが、えよりもこーかです,g a k u s o n o m o n o n o h o: g a sp e y o r i m o k o: k a d e s u
BASIC5000_0597,0597,横になってみると、そのベッドは、とても寝心地がよかった。,よこになってみると、そのべっとわ、とてもねごこちがよかった,y o k o n i n a q t e m i r u t o sp s o n o b e q t o w a sp t o t e m o n e g o k o ch i g a y o k a q t a
BASIC5000_0598,0598,南諸島のコミュニティの中には、まったくの正反対の血縁関係のパターンが、観測されるであろう。,みなみしょとーのこみゅにてぃーのなかにわ、まったくのせーはんたいのけつえんかんけーのぱたーんが、かんそくされるであろー,m i n a m i sh o t o: n o k o my u n i t i: n o n a k a n i w a sp m a q t a k u n o s e: h a N t a i n o k e ts u e N k a N k e: n o p a t a: N g a sp k a N s o k u s a r e r u d e a r o:
BASIC5000_0599,0599,額が広いのは、頭がとてもいいことを表している。,ひたいがひろいのわ、あたまがとてもいーことをあらわしている,h i t a i g a h i r o i n o w a sp a t a m a g a t o t e m o i: k o t o o a r a w a sh i t e i r u
BASIC5000_0600,0600,理事会は、海外の持ち株を放棄することを決議しました。,りじかいわ、かいがいのもちかぶをほーきすることをけつぎしました,r i j i k a i w a sp k a i g a i n o m o ch i k a b u o h o: k i s u r u k o t o o k e ts u g i sh i m a sh i t a
BASIC5000_0601,0601,異論がなければ、ここで会を閉じることにしよう。,いろんがなければ、ここでかいをとじることにしよー,i r o N g a n a k e r e b a sp k o k o d e k a i o t o j i r u k o t o n i sh i y o:
BASIC5000_0602,0602,皿洗いを命じられて、彼女は口をとがらせた。,さらあらいをめーじられて、かのじょわくちをとがらせた,s a r a a r a i o m e: j i r a r e t e sp k a n o j o w a k u ch i o t o g a r a s e t a
BASIC5000_0603,0603,試みは、だいたいにおいて失敗だった。,こころみわ、だいたいにおいてしっぱいだった,k o k o r o m i w a sp d a i t a i n i o i t e sh i q p a i d a q t a
BASIC5000_0604,0604,男性が、妻にいろいろな事を隠すのは間違っている。,だんせーが、つまにいろいろなことをかくすのわまちがっている,d a N s e: g a sp ts u m a n i i r o i r o n a k o t o o k a k u s u n o w a m a ch i g a q t e i r u
BASIC5000_0605,0605,今回で、私は、二度ニューヨークに行ったことになる。,こんかいで、わたしわ、にどにゅーよーくにいったことになる,k o N k a i d e sp w a t a sh i w a sp n i d o ny u: y o: k u n i i q t a k o t o n i n a r u
BASIC5000_0606,0606,お年寄りにやさしくすることはよいことだ。,おとしよりにやさしくすることわよいことだ,o t o sh i y o r i n i y a s a sh i k u s u r u k o t o w a y o i k o t o d a
BASIC5000_0607,0607,小屋は、５０メートルの間隔で建てられた。,こやわ、ごじゅーめーとるのかんかくでたてられた,k o y a w a sp g o j u: m e: t o r u n o k a N k a k u d e t a t e r a r e t a
BASIC5000_0608,0608,運命に甘んじるくらいなら、自殺したほうがいい。,うんめーにあまんじるくらいなら、じさつしたほーがいー,u N m e: n i a m a N j i r u k u r a i n a r a sp j i s a ts u sh i t a h o: g a i:
BASIC5000_0609,0609,一昔前だったら、駅や、レストランや、病院の待合室で、タバコに火をつけるのをためらう人はいなかっただろう。,ひとむかしまえだったら、えきや、れすとらんや、びょーいんのまちあいしつで、たばこにひをつけるのをためらうひとわいなかっただろー,h i t o m u k a sh i m a e d a q t a r a sp e k i y a sp r e s u t o r a N y a sp by o: i N n o m a ch i a i sh i ts u d e sp t a b a k o n i h i o ts u k e r u n o o t a m e r a u h i t o w a i n a k a q t a d a r o:
BASIC5000_0610,0610,湿気の多い気候は、その半島の特色です。,しっけのおーいきこーわ、そのはんとーのとくしょくです,sh i q k e n o o: i k i k o: w a sp s o n o h a N t o: n o t o k u sh o k u d e s u
BASIC5000_0611,0611,実を言うと、私達は昨年結婚しました。,じつをゆーと、わたしたちわさくねん、けっこんしました,j i ts u o y u: t o sp w a t a sh i t a ch i w a s a k u n e N sp k e q k o N sh i m a sh i t a
BASIC5000_0612,0612,一昨日、偶然電車の中で彼女と出会った。,おととい、ぐーぜんでんしゃのなかでかのじょとであった,o t o t o i sp g u: z e N d e N sh a n o n a k a d e k a n o j o t o d e a q t a
BASIC5000_0613,0613,月曜までに、この仕事を終えてください。,げつよーまでに、このしごとをおえてください,g e ts u y o: m a d e n i sp k o n o sh i g o t o o o e t e k u d a s a i
BASIC5000_0614,0614,試してみると、アレックスは、単に物まねをしているのではないことがわかった。,ためしてみると、あれっくすわ、たんにものまねをしているのでわないことがわかった,t a m e sh i t e m i r u t o sp a r e q k u s u w a sp t a N n i m o n o m a n e o sh i t e i r u n o d e w a n a i k o t o g a w a k a q t a
BASIC5000_0615,0615,実も結ぶが、挿し木でも根付くらしい。,みもむすぶが、さしぎでもねずくらしい,m i m o m u s u b u g a sp s a sh i g i d e m o n e z u k u r a sh i i
BASIC5000_0616,0616,翌年、第一次世界大戦が始まりました。,よくねん、だいいちじせかいたいせんがはじまりました,y o k u n e N sp d a i i ch i j i s e k a i t a i s e N g a h a j i m a r i m a sh i t a
BASIC5000_0617,0617,唯一、人生に意味を与えてくれるような芸術作品の中に、美しい人生と言うものも含めて考える事によって、私は、後にこの途方もない考えを修正したのだが、それでも、私が尊重していたのは、やはり美であった。,ゆいつ、じんせーにいみをあたえてくれるよーなげーじゅつさくひんのなかに、うつくしーじんせーとゆーものもふくめてかんがえることによって、わたしわ、のちにこのとほーもないかんがえをしゅーせーしたのだが、それでも、わたしがそんちょーしていたのわ、やはりびであった,y u i ts u sp j i N s e: n i i m i o a t a e t e k u r e r u y o: n a g e: j u ts u s a k u h i N n o n a k a n i sp u ts u k u sh i: j i N s e: t o y u: m o n o m o f u k u m e t e k a N g a e r u k o t o n i y o q t e sp w a t a sh i w a sp n o ch i n i k o n o t o h o: m o n a i k a N g a e o sh u: s e: sh i t a n o d a g a sp s o r e d e m o sp w a t a sh i g a s o N ch o: sh i t e i t a n o w a sp y a h a r i b i d e a q t a
